"ttext","score","ANGER","DISGUST","FEAR","JOY","SADNESS","SURPRISE","BEST_FIT","polarity","date","source","retweetcount","favoritecount","location","city","country","language"
"já podemos levantar as tags prayforamazonia e forasalles ou tem q esperar a tragédia ambiental bater mais recordes ainda esse ano t co fpyitq njx","3","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","anger","positive","18385","Twitter for Android","0","0","Brasil",NA,NA,"Portuguese"
"você sabia que o rio roosevelt que atravessa o município de colniza mt chamava se rio da dúvida por desconhecerem a sua confluência veja mais detalhes dessa história no blog sobre colniza t co z mybyqyzo rondon roosevelt amazonia historia t co jlg dqyq s","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18385","Twitter for Android","1","1","",NA,NA,"Portuguese"
"ajude a proteger os povos indígenas da amazônia do covid t co hclsienzz ajude a proteger os povos indigenas da amazonia do covid amp utm term nurxqb bpo indigenas amazonia natureza ibama","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18385","Twitter Web App","0","0","Brasil",NA,NA,"Portuguese"
"e o sebastião salgado faz tudo sebastiaosalgado amazonia","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18385","Twitter for Android","0","0","Garça, Brasil",NA,NA,"Portuguese"
"enquanto isso em uma floresta tão tão distante o mundo nem gira ele capota t co ranthlbsn zl manaus amazonas brasil brazil amazonia coronamanaus coronaamazonas… t co mn mima iv","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18384","Instagram","0","0","Manaus",NA,NA,"Portuguese"
"confita a investigação de sofia e adriel mergulhar numa história de amor e misticismo no episódio de hoje de os protetores série procedural investigacaocriminal florestaamazonica amazonia meioambiente policial t co gxlfuqvd","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","positive","18384","Twitter Web App","1","1","Campo Grande, Brasil",NA,NA,"Portuguese"
"novo no da reeduc atenta p o singular no coletivo educação para jovens e adultos em situação de restrição e privação de liberdade na amer sul educação geográfica e lugares amazônicos educação e m terreiros t co pw hfrzncc prisoes amazonia terreiros","3","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18384","Twitter Web App","0","0","Rio de Janeiro, Brazil",NA,NA,"Portuguese"
"covid dois aviões da fab chegam a manaus com materiais de saúde t co odxvrxcvfb fab amazônia coronavírus covid manaus t co xaap xxer","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18384","Twitter Web App","0","0","Brasília, Brasil",NA,NA,"Portuguese"
"se escondeu mas cliquei entomologia entomology biophotographer sciencephotography biophotography biodiversity biodiversidade lepdoptera amazonia biologianaveia biofotografa… t co spz gbyw","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Instagram","0","0","Bragança, Pará, Brasil",NA,NA,"Portuguese"
"esse rutella sp facilitou a foto pousando em uma superfície branca entomologia entomology biophotographer sciencephotography biophotography biodiversity biodiversidade amazonia biologianaveia… t co fhgrknapj ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18384","Instagram","0","0","Bragança, Pará, Brasil",NA,NA,"Portuguese"
"quando o governo federal exonera os chefes do ibama após operações contra garimpos ilegais deixa claro a sua postura de ir contra a defesa da floresta e seus povos amazonia demarcaçãojá terraindígena meioambiente garimpoilegal floresta sosamazonia todosporforabolsonaro","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter for Android","0","0","São Paulo, Brasil",NA,NA,"Portuguese"
"sem uma fiscalização eficaz sobre o avanço ilegal na amazônia além do desmatamento por madereiras e garimpo e a poluição dos rios existe o risco do confronto com indígenas e a morte destes povos amazônia demarcaçãojá terraindígena meioambiente garimpoilegal floresta","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter for Android","0","0","São Paulo, Brasil",NA,NA,"Portuguese"
"ao exonerar os chefes da fiscalização o governo reforça a sua postura de ir contra a defesa da amazônia governo exonera chefes de fiscalização do ibama após operações contra garimpeiros t co hksjc lynl","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter for Android","0","0","São Paulo, Brasil",NA,NA,"Portuguese"
"projeto de lei n de pesquisas senado federal t co br otmhjc senadofederal ecidadania consultapublica reservalegal floresta tribosindígenas ativismo amazônia povosdafloresta desmatamento garimpoilegal ativismoambiental t co l q qfibmb","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18384","Twitter for Android","0","0","São Paulo, Brasil",NA,NA,"Portuguese"
"dica de receita caseira para controlar pulgão e cochonilha em hortas e jardins amazônia ciênciasambientais solosenutriçãodeplantas nutriçãodeplantas proteçãodeplantas hortaemcasa t co i bzauuxjz t co qrquw eyh","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18384","Twitter for Android","0","0","Santarém, Brasil",NA,NA,"Portuguese"
"hoje iniciamos mais um desafio vamos aguardar os resultados bonsai amazônia t co b wci lbem t co wgnyuqun t","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter for Android","0","0","Santarém, Brasil",NA,NA,"Portuguese"
"o que tu quer fazer quando acabar a quarentena eu maiandeua beach sun amazonia em do mocoóca maracanã t co vzrpm eglv","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18384","Instagram","0","0","Belém, Pará","Belém","Brazil","Portuguese"
" amazon boa notícia sabíamos que o peixe tambaqui é resistente a desafios ambientais nesse nosso novo estudo descobrimos que é resistente também ao aumento do dióxido de carbono co na água ciência e amazônia contribuindo com a segurança alimentar t co sklj i io","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18384","Twitter Web Client","2","2","Manaus, Amazonas",NA,NA,"Portuguese"
"lar dos vicentinos um abrigo público para idosos em rio branco no acre acre riobranco photography photooftheday photo nordeste brazil idosos abrigo pretoebranco amazonia t co f e gftkkn","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18384","Twitter for Android","0","0","Natal, Brasil",NA,NA,"Portuguese"
"o programa globalizando já está no ar sintonize na rádio unama fm faremos uma reprise do tema “colonialismo e colonialidade na amazônia” nos acompanhe pelo link t co uqvxschye programaglobalizando colonialidade colonialismo amazônia reprise","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18384","Twitter Web App","1","1","Amazônia - Brasil",NA,NA,"Portuguese"
"“golfinhos estão voltando para as águas da itália” enquanto isso na amazônia coronavirus coronavirusbrasil amazônia t co nqggvropc ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18384","Twitter for iPhone","1","1","SP, Brasil",NA,NA,"Portuguese"
"o melhor sushi de manaus essa é a barca salmão fly ela é tão que merece foco exclusivo chefaosushibar chefãosushibar manaus amazonas amazonia sushi sushimanaus em manaus brazil t co edeolsycdz","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18384","Instagram","0","0","#CriadordeVideo #Humor #Opnião","Manaus","Brazil","Portuguese"
"o melhor sushi de manaus essa é a barca salmão fly ela é tão top que merece foco exclusivo chefãosushibar manaus amazonas amazonia sushi sushimanaus em manaus brazil t co qq lyaqjlf","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","positive","18384","Instagram","1","1","#CriadordeVideo #Humor #Opnião","Manaus","Brazil","Portuguese"
" é o folclore da nossa amazônia no pra lá pra cááá festadopovocaprichoso","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18384","Twitter for Android","0","0","Manaus, Brasil",NA,NA,"Portuguese"
"as queimadas na amazônia acabaram amazonia","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter Web App","0","0","Rio de Janeiro",NA,NA,"Portuguese"
"na sua revistatroppo deste domingo vais conferir uma entrevista exclusiva com gretchen casais se reinventam a quarentena e relatos de quem se curou da covid não perde fábio pamplona gretchen saúde relacionamento belem oliberal amazônia t co jrtfhok y ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Etus Brasil","0","0","Belém, Pará, Brasil",NA,NA,"Portuguese"
"cientistas mapeiam os desafios da amazônia para lidar com a pandemia e fazem um alerta a distância que impede comunidades remotas de acessar o sistema de saúde não as protege da ação de invasores coronavírus t co mu v a ck ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18379","Twitter for iPad","6","6","São Paulo, Brasil",NA,NA,"Portuguese"
" a vale entrou com um pedido de devolução de todos os requerimentos para pesquisa mineral em terras indígenas na amazônia que tem na agência nacional de mineração anm afirmou a acionistas o diretor executivo de finanças e relações com investidores t co s wdu yotx","2","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","anger","positive","18383","Hootsuite Inc.","12","12","São Paulo, Brasil",NA,NA,"Portuguese"
"mapa do espalhamento do coronavírus por municípios da amazônia legal mato grosso tocantins e acre parecem estar testando muito pouco t co rkgqnew d t co zjrghhkfyj","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter for iPad","6","6","São Paulo, Brasil",NA,NA,"Portuguese"
" não ceda à pressão contamos com o seu apoio para impedir que a mpdagrilagem seja mantida contamos com você para que a ilegalidade e a destruição da amazônia e do cerrado não prevaleçam diga mp nao t co hcfxuajhcq","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter Web App","1","1","São Paulo, Brasil",NA,NA,"Portuguese"
"o desmatamento avança também sobre as terras indígenas em rondônia invasores interrompem ritual funerário de uru eu wau wau assassinado e deflagram a violência em uma das regiões mais desmatadas da amazônia t co gvlhxowckb","0","1.46871776464786","3.09234031207392","7.34083555412328","1.02547755260094","1.7277074477352","2.78695866252273","fear","positive","18380","Twitter Web App","14","14","São Paulo, Brasil",NA,NA,"Portuguese"
"ministério público federal requereu na justiça que sejam tomadas medidas imediatas contra destruidores da amazônia o pedido considera o fato que as infrações ambientais não pararam de crescer durante a pandemia da covid t co gmrukb vk","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18379","Hootsuite Inc.","14","14","São Paulo, Brasil",NA,NA,"Portuguese"
"imagens de satélite mostram probabilidade maior de incêndios na amazônia este ano grandes partes da amazônia estão mais secas que o normal gerando preocupações sobre um aumento ainda maior de incêndios e desmatamento na estação seca que se aproxima t co nsezihcnta","-1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","positive","18383","Hootsuite Inc.","5","5","São Paulo, Brasil",NA,NA,"Portuguese"
" amazonia desmatamento garimpo povos indígenas via veja a reportagem completa no link t co ffdkzyhcz ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter Web App","5","5","São Paulo, Brasil",NA,NA,"Portuguese"
"vídeos flagram aviões e retroescavadeiras em garimpo ilegal na amazônia com maquinário pesado garimpeiros avançam em terras indígenas invasões aumentam durante pandemia e deixam índios vulneráveis à doença covid t co e bndvwmom","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter for iPad","12","12","São Paulo, Brasil",NA,NA,"Portuguese"
" queimadas na amazônia tendem a ser mais intensas este ano os alertas do corte seletivo e preliminar de árvores maiores apontam aumento significativo nos três primeiros meses de maior que em relação ao mesmo período de t co kveznquj k","3","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","neutral","18379","Hootsuite Inc.","2","2","São Paulo, Brasil",NA,NA,"Portuguese"
"e não é só o raí o prayforamazonia não deixa mentir usam a instituição há tempos ","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter for Android","2","2","São Paulo",NA,NA,"Portuguese"
"nós lamentamos a morte do nosso irmão mincaye indígena guarani do equador sua história está narrada no filme terra selvagem distribuído por muitos anos por asas de socorro no brasil asasdesocorro aviaçãomissionária logísticaaérea missão missões evangelismo amazônia t co sbx jsbezy","-3","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","mLabs - Gestão de Redes Sociais","2","2","Brasil",NA,NA,"Portuguese"
"participe dessa corrente do bem doe uma ou mais cestas básicas t co btexrgnvru marque um amigo para desafiá lo a doar também asasdesocorro aviaçãomissionária logísticaaérea missão missões evangelismo anápolis amazônia t co tou bp lrh","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","mLabs - Gestão de Redes Sociais","1","1","Brasil",NA,NA,"Portuguese"
"já fez a sua doação corre lá na nossa plataforma e nos ajude a abençoar famílias ribeirinhas do rio purus t co btexrgnvru asasdesocorro aviaçãomissionária logísticaaérea missão missões evangelismo anápolis amazônia t co nyigxbdcoj","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"neutral","18383","mLabs - Gestão de Redes Sociais","4","4","Brasil",NA,NA,"Portuguese"
"quer resolver o problema do desmatamento na amazônia dê condições para o ibama trabalhar deixe o ibama trabalhar pare de interferir e nomear gente incapacitada para os cargos do instituto pare de perseguir dos servidores deixemoibamatrabalhar ibama icmbio amazônia","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18383","Twitter for Android","2","2","",NA,NA,"Portuguese"
"artigo proceedings da academia brasileira de ciências de livre acesso qual as ligações entre desmatamento e a emergência de doenças infeciosas na amazônia a equipe analisou os vários drivers que mostram… t co rwe lfb z","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Instagram","0","0","Florianópolis, Brasil",NA,NA,"Portuguese"
"apesar de ter alguns anos nessa palestra no ted talks tasso azevedo fala da importância da amazônia pro planeta e indica o caminho para uma economia de baixo carbono tedglobal t co mgmb cenk ods amazônia","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter Web Client","0","0","Belo Horizonte, Brasil",NA,NA,"Portuguese"
"instituto de pesquisa ambiental da amazônia alerta para risco maior de queimadas em ação de grileiros com previsão de um inverno mais seco no bioma tendem a fomentar queimadas piores que a de t co ko m geat amazônia ods ","-3","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter Web Client","0","0","Belo Horizonte, Brasil",NA,NA,"Portuguese"
" manaus amazonas amazonia o pulmãodomundo há muito tempo não consegue respirar um vírus que nem vida é chega e lembra o ser humano de que respirar é viver respirar é bom recado amoroso da natureza nessa quarentena covid coronavirus fiqueemcasa","5","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18383","Twitter Web App","1","1","São Paulo, Brazil",NA,NA,"Portuguese"
" in flight amazonia rondoniabrasil brazil passarosdaamazonia braziliannature fotografiaambiental naturezabrasil amazonianbirds meioambiente ecoclics passarovoando… t co ntuagww k ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18383","Instagram","0","0","Rio de Janeiro (RJ), Brasil",NA,NA,"Portuguese"
" ja sei ele tava representando animais pra salvar a florestaamazonica e o josh faz tudo","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18383","Twitter for Android","0","0","ele/dele",NA,NA,"Portuguese"
"parabenizamos a todos os trabalhadores que neste momento se unem em distanciamento social e fazem a diferença por todos muito obrigado por serem heróis por natureza feliz dia do trabalhador eusouideisânico amazônia sustentabilidade terceirosetor diadotrabalhador t co b yqpfd y","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter for Android","2","2","Manaus",NA,NA,"Portuguese"
"saiu o caderno para uso do jogo sobrevivência em sala de aula tem muitas informações sobre amazônia história dos jogos teste de sobrevivência indicação de vídeos e livros e sugestões de atividades para uso do jogo t co xu bjazocs jogosobrevivencia amazonia t co oe xsbida ","0","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","anger","positive","18380","Twitter Web App","0","0","Rio de Janeiro, Brasil",NA,NA,"Portuguese"
"tem material gratuito caderno em pdf para professores e escolas usarem o jogo sobrevivência com seus alunos informações sobre amazônia sugestão de temas e atividades entrem nessa aventura vídeo jogosobrevivencia amazonia educacao t co zrdezsqjdp","1","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","anger","positive","18383","Twitter for iPhone","0","0","Rio de Janeiro, Brasil",NA,NA,"Portuguese"
"professores e o uso de jogos conheça o caderno para profesores do jogo sobrevivência informações sobre amazônia história dos jogos teste de sobrevivência indicação de vídeos e livros e datividades para uso do jogo t co xu bjazocs jogosobrevivencia amazonia t co su eag r ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Twitter Web App","0","0","Rio de Janeiro, Brasil",NA,NA,"Portuguese"
"com muita alegria que a tribo munduruku realiza hoje a sua live solidária às h m horário de brasília na página oficial da tribo munduruku no facebook juruti festribal amazônia t co dcuqoqihjy","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","positive","18383","Twitter for Android","0","0","Juruti - PA",NA,NA,"Portuguese"
"pela força coragem e dedicação desejo dias especiais para você trabalhador manaus amazonas artagnanportela amazonia diadotrabalho trabalho trabalhador diadotrabalhador homenagem t co ddroiria g","4","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Etus Brasil","0","0","",NA,NA,"Portuguese"
"salles exonera chefes de fiscalização do ibama e põe ex comandante da pm no cargo coordenadores foram retirados dias após realizarem operação contra o garimpo ilegal na amazônia meioambiente amazônia t co ksuyy nbtp","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter Web App","0","0","Recife, Brazil",NA,NA,"Portuguese"
"a começa em maio uma parceria de colaboração com a courrier internacional publica se extenso artigo de sobre o mundo que se segue em termos ambientais foco na essencial amazonia obrigado pela aos direitoshumanos t co yoezsbbi s","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter for iPhone","3","3","  <U+0001F30D>",NA,NA,"Portuguese"
"no diadotrabalho queremos homenagear os que fazem o brasil e a amazônia se desenvolverem e simbolizando todos os trabalhadores rendemos nosso reconhecimento especial aos profissionais da área da saúde pela luta incansável que vêm empreendendo para salvar vidas no país t co e lyx rhok","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","mLabs - Gestão de Redes Sociais","0","0","",NA,NA,"Portuguese"
" e daí t co mbuxfya zr","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","LaterMedia","1","1","São Paulo",NA,NA,"Portuguese"
"aqui não tem idade o amor pelo garrote vem de criança alvoradaemcasa tvacritica garantido alvorada somosopovodafloresta parintins amazonia amazonas t co rsqifahyn","1","7.34083555412328","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","anger","positive","18383","Twitter for Android","0","0","Parintins-am",NA,NA,"Portuguese"
" em os recursos para o ministério do meio ambiente não ultrapassaram do orçamento geral da união demonstrando a falta de prioridade política do governo com o meioambiente amazonia saiba mais ni relatório o brasil com baixa imunidade t co qywy rqlt t co hwdwju xzb","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","TweetDeck","2","2","Brasília, Distrito Federal",NA,NA,"Portuguese"
" aproveitando o momento p praticar o mal ainda mais amazonia direitosdamaeterra pelavidanaamazonia","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter for Android","0","0","Brasília, Brasil",NA,NA,"Portuguese"
"aproveitando o momento p praticar o mal ainda mais amazonia direitosdamaeterra pelavidanaamazonia t co l xl prqnu","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18383","Twitter for Android","0","0","Brasília, Brasil",NA,NA,"Portuguese"
"há de se ter dias lindos pra gente viver fiqueemcasa alexeymoreira fotografia produzacriatividade sempreproduzindo planta flor amazonia belem photography inspiracao inspiration olhar photo… t co hcngqskka","3","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18380","Instagram","0","0","Brasil",NA,NA,"Portuguese"
"vidas importam alexeymoreira fotografia produzacriatividade sempreproduzindo planta flor amazonia belem photography inspiracao inspiration olhar photo flower natureza nature vida belemdopara… t co aczirxgsz","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","Instagram","0","0","Brasil",NA,NA,"Portuguese"
" tbt de onde gostamos de estar alexeymoreira fotografia produzacriatividade sempreproduzindo planta flor amazonia belem photography inspiracao inspiration olhar photo flower natureza nature… t co ziu u t y","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Instagram","0","0","Brasil",NA,NA,"Portuguese"
"colar lindo adquira o seu etniatatiano artesanato colar saopaulo amazonia t co nyc lhnosn","3","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter for Android","2","2","",NA,NA,"Portuguese"
"a amazônia é uma mulher matéria fantástica de aqui em inglês amazonia indigenousrights t co fvprc xjwh","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter for Android","1","1","Providence, RI, USA","Lincoln","United States","Portuguese"
" ajuda aqui e deixem campanha política pra depois da crise ambiental que esse sinistro do meio ambiente nos proporciona amazonia","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18382","Twitter for Android","0","0","",NA,NA,"Portuguese"
"o benefício do uso de práticas agrícolas sustentáveis reflete se na área econômica social e ambiental saiba mais contato org br   amazonia agriculturasustentavelamazonas sustentabilidadeambientalamazonas agronegociossustentaveisamazonas t co nsd rmjgpn","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter Web App","0","0","Manaus",NA,NA,"Portuguese"
"a produção de mel é uma forma de gerar renda e conservar a amazônia o preparou um dossiê sobre trabalhos realizados com povos indígenas e comunidades tradicionais na criação de abelhas sem ferrão t co p xqycvnr","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter Web App","0","0","São Paulo, Brasil",NA,NA,"Portuguese"
" covid brasil está sendo devastadora para a amazonia não vai ficar uma árvore de pé quando isso passar sociopatagovernando neofeudalismo coronavirusbrasil t co wgpvllgxp ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter for Android","0","0","rio de janeiro/brasil",NA,NA,"Portuguese"
" não ceda à pressão contamos com o seu apoio para impedir que a mpdagrilagem seja mantida contamos com você para que a ilegalidade e a destruição da amazônia e do cerrado não prevaleçam escolha o lado certo diga mp não t co umqop fzyq","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18381","TweetDeck","19","19","São Paulo, SP - Brasil",NA,NA,"Portuguese"
"o vice presidente hamilton mourão presidente do conselho da amazônia pediu ao presidente bolsonaro que promulgue uma nova glo para combater o desmatamento e as queimadas na região já a partir do começo de maio t co azypgf jgh t co deovmpisto","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"negative","18382","Twitter Web App","2","2","São Paulo, SP - Brasil",NA,NA,"Portuguese"
"“uma tempestade perfeita está se formando na amazônia com potencial devastador para a saúde a mistura da pandemia de covid com as queimadas” alerta do mapbiomas do o impacto dessa combinação pode ser catastrófico t co fz ioovwn t co dljmbpxkmm","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter Web App","7","7","São Paulo, SP - Brasil",NA,NA,"Portuguese"
"ele é das águas não há como negar amazonas amazonia nature waterfall tbt em amazonas t co zonyoz z g","1","1.46871776464786","3.09234031207392","7.34083555412328","1.02547755260094","1.7277074477352","2.78695866252273","fear","positive","18382","Instagram","0","0","Brasil","Tapauá","Brazil","Portuguese"
"saí quase em todas as fotos do casamento de um amigo fazendo careta atrás das pessoas estou arrependido bolso cafe rio minas brasil jardim ceara tocantis amazonia hoje","-1","1.46871776464786","3.09234031207392","7.34083555412328","1.02547755260094","1.7277074477352","2.78695866252273","fear","positive","18382","Twitter Web App","0","0","",NA,NA,"Portuguese"
"nosso companheiro de quarentena quarentena ficaemcasa amazonas amazonia amazon escaravelho pauini fotododia phooftheday em pauini t co x tzhqysf","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Instagram","0","0","Pauini, Brasil",NA,NA,"Portuguese"
"manaus x humaita essa e a realidade da br piscinadnit amazonia amazonas brasil vídeo dia enviado via grupos whatsapp da br t co le vuqyudj","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"positive","18382","Twitter for Android","0","0","",NA,NA,"Portuguese"
"atuamos na amazônia e acompanhamos de perto este cenário que se impõe na região estamos agindo rápido o apoio de todos os setores é fundamental para saber mais acesse nosso facebook t co z wt v koe agendapública covidradar covid amazônia ","0","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","neutral","18382","Twitter Web App","1","1","São Paulo/Brasília",NA,NA,"Portuguese"
