"ttext","score","ANGER","DISGUST","FEAR","JOY","SADNESS","SURPRISE","BEST_FIT","POS","NEG","POS/NEG","BEST_FIT","date","source","retweetcount","favoritecount","location","city","country","language"
" mistressmonday i d love to take a beatdown from you goddess kimmy ballbust cbt headscissors trampling amazonian","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","0.445453222112551","21.2715265477714","positive","18386","Twitter Web App","1","1","High Street branch.",NA,NA,"English"
" your welcome from an amazonian","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18386","Twitter for iPhone","0","0","Texas, USA",NA,NA,"English"
" if trump pompeo blame chinese for weaponizing coronavirus bolsonaro doing same crime against humanity this is genocide amp what he wants to see happen to k indigenous amazonian people so he can steal their homeland amp pilfer their rights resources t co o wl qx i ","-3","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"24.9775602759011","35.1792261323723","0.710008804113984","negative","18386","Twitter for iPhone","0","0","Boulder, CO",NA,NA,"English"
"as in cambodia t co om u wx hu covid proves to be the best friend of loggers and oppressors of environmentdefenders in brazil s amazonrainforest t co u t ret ve","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","17.2265151579293","9.47547003995745","1.81801167491282","neutral","18386","Twitter Web App","0","0","London",NA,NA,"English"
"bbc news coronavirus disease meets deforestation at heart of brazil s amazon t co otp addniw it wont matter if we can breathe if the forest disappears amazonrainforest lungsoftheearth","0","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","8.78232285939751","8.78232285939751","1","neutral","18386","Twitter Web Client","0","0","London",NA,NA,"English"
" at first listen this seems like a thick wall of sound but soon enough layers start to emerge fog drip soft wind deadfall insects birds frogs and many other elements occupy neat spaces in the frequency spectrum t co oogurkhbuz fieldrecording amazonrainforest t co awi mowhwr","4","1.46871776464786","3.09234031207392","2.06783599555953","19.9715515571679","1.7277074477352","2.78695866252273","joy","24.9775602759011","8.78232285939751","2.84407219773","positive","18386","Twitter Web App","0","0","Guildford",NA,NA,"English"
" interesting facts about brazil you never know these secret facts t co luhck uhi brazil amazonforest facts brazilfacts t co pillj uco ","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.9196623384892","8.78232285939751","2.0404240000485","positive","18386","Twitter Web App","0","0","Kolkata, India",NA,NA,"English"
"please sign join the call to freedonziger t co dkixh wemy climatechange chevron amazonrainforest","0","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","9.47547003995745","1","neutral","18386","Twitter Web App","0","0","USA",NA,NA,"English"
"nice coverage of our paper on the short eared dog the only amazonian endemic candid very nice team of researchers led by daniel rocha published in amazonia sdm deforestation t co zej ns sqs","3","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.9196623384892","0.445453222112551","40.2279329207804","positive","18387","Twitter Web App","1","1","Brazil",NA,NA,"English"
"nyt discussed about our paper led by daniel rocha and published in the royal society open science journal last month amazonforest biodiversity science shorteareddog t co saoer wqq","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","9.47547003995745","0.926848253686942","negative","18387","Twitter for iPhone","0","0","",NA,NA,"English"
"sign this petition to protect amazon forest from destruction already signed almost million people please sign this petition too petition amazonforest environment brazil t co lbd qf j m by ","0","1.46871776464786","3.09234031207392","2.06783599555953","13.6561935556456","1.7277074477352","2.78695866252273","joy","17.2265151579293","8.78232285939751","1.96149873259283","neutral","18387","Twitter Web Client","0","0","Lesser Poland, Poland",NA,NA,"English"
"after the ww amazonfires coronapandemic delhiearthquake wondering what was the may crisis its mrsserialkiller my god how could you ruin manojbajpai for us ","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","2.78695866252273","sadness","1.03127774142571","17.1191924966825","0.0602410272345239","negative","18387","Twitter Web App","0","0","New Delhi, India",NA,NA,"English"
"brazil may lose its native population to coronavirus as bolsonaro regime has allowed mercenaries amp resource exploiters open access to previously protected wilderness amp indiginous regions of amazonrainforest coronavirus is spreading what will we do to stop the decimation t co s ser p ","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"24.9775602759011","8.78232285939751","2.84407219773","positive","18387","Twitter for iPad","1","1","Salt Lake City, UT",NA,NA,"English"
"view our amazon trip information visiting the peruvian and brazilian part of the worlds biggest rainforest t co jk aydxs q damlesafaris damleepictrip amazonforest southamericatrip brazilianamazon peruvianamazon visitperu travellife","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18387","Twitter for iPhone","0","0","Pune, India",NA,NA,"English"
"check out our new post on fb t co j ldhxlzbe eeuu peru stayathome amazon amazonforest cace t co aqxcksati ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18387","Hootsuite Inc.","0","0","Peru/State College, Pa.",NA,NA,"English"
" amanpour calls world leaders remark to reporter shocking t co hriguitiqd big shock that racist bolsonaro would try using covid to genocide indigenouspeoples in the amazonrainforest thus my own open letter to him fuck you bolsonaro the end ","-5","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.2265151579293","44.9023901307771","0.383643612461552","negative","18387","Twitter Web App","0","0","East Coast",NA,NA,"English"
" amazon amazondeals amazonvestlife amazongiveaway amazonus amazonprime amazonuk amazonseller amazonia amazonfashion amazonrainforest amazoncodes amazonfreebies amazongiftcard why get a discount from this link us t co umrtcutqvv uk t co qc xzkyvci t co uyy ib fn","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","7.34083555412328","7.34083555412327","sadness","1.03127774142571","18.5054868578024","0.0557282145209216","negative","18386","Twitter for Android","1","1","1145 Maxwell  Farm Road",NA,NA,"English"
" amazon amazondeals amazonvestlife amazongiveaway amazonus amazonprime amazonuk amazonseller amazonia amazonfashion amazonrainforest amazoncodes amazonfinds amazonfreebies amazongiftcard amazoncoupons us t co umrtcutqvv uk t co qc xzkyvci t co d r gtsfb ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18386","Twitter Web App","0","0","1145 Maxwell  Farm Road",NA,NA,"English"
" amazon amazondeals amazonvestlife amazongiveaway amazonus amazonprime amazonuk amazonseller amazonia amazonfashion amazonrainforest amazoncodes amazonfinds amazonfreebies amazongiftcard amazoncoupons us t co umrtcutqvv uk t co qc xzkyvci t co ysed xyp","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18386","Twitter Web App","0","0","1145 Maxwell  Farm Road",NA,NA,"English"
"join us tomorrow for givingtuesdaynow to support rainforestprotection wildlife conservation and community empowerment rainforests climatechange conservation wildlife biodiversity ecosystems amazonrainforest indigenouscommunities sustainableeconomies t co dgw jxb","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.2265151579293","0.445453222112551","38.6718836070664","positive","18386","Hootsuite Inc.","0","0","Austin, TX",NA,NA,"English"
" indigenouspeoples in the amazon continue to face an enormous threat from coronavirus between lack of access to good health care and lifestyles that depend on closeness and community exposure to a virus could be detrimental to their survival covid amazonrainforest t co fvczcmm mf","-2","1.46871776464786","3.09234031207392","2.06783599555953","19.9715515571679","1.7277074477352","2.78695866252273","joy","48.2306956298165","44.9023901307771","1.0741231255028","neutral","18382","Hootsuite Inc.","0","0","Austin, TX",NA,NA,"English"
"the amazonrainforest alone holds of the world’s plant species making it the largest collector of plants in the world when we support initiatives that protect rainforests we protect everything rainforests hold pc alfred runow flowers plantsoftheamazon conservation t co jst b l","3","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","25.670707456461","0.445453222112551","57.6282899800754","positive","18381","Hootsuite Inc.","4","4","Austin, TX",NA,NA,"English"
"about of the sunlight entering a rainforests is absorbed by the canopy layer leaving the understory and the forest floor with little light to survive plants on the lower levels have adapted to live with little to no sunlight pc martin edström amazonrainforest t co iepn j eur","0","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","32.0354582133129","18.5054868578024","1.73113295853689","neutral","18382","Hootsuite Inc.","1","1","Austin, TX",NA,NA,"English"
"did you know that a hummingbird heart beats over times per min this weeklywallpaper reminds us to take notice of our own heartbeats and pay attention to what our bodies need to keep us going and hold us steady pc martin edström birdsoftheamazon amazonrainforest t co u qjasxgc","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","7.34083555412327","joy","32.7286053938729","17.8123396772424","1.83741192829867","neutral","18380","Hootsuite Inc.","0","0","Austin, TX",NA,NA,"English"
" spiders are alluring creatures that live in nearly every corner of the globe though they may seem scary to us it would be far scarier to live in a world without them spiders eat insects and maintain the stability of ecosystems biodiversity amazonrainforest conservation t co qggjarqbr","0","1.46871776464786","3.09234031207392","7.34083555412328","7.34083555412328","1.7277074477352","2.78695866252273","fear","41.8659448729645","18.5054868578024","2.26235306288701","positive","18381","Hootsuite Inc.","1","1","Austin, TX",NA,NA,"English"
"ecuador to sell a third of its amazon rainforest to chinese oil companies t co qowowkdggr ecology amazonrainforest oil gas energy canada climate farmers carbontaxlies aus","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","9.47547003995745","0.108836578774127","negative","18386","Twitter Web Client","2","2","Alberta, Canadian Rockies",NA,NA,"English"
" support for against deforarestation of amazonrainforest you can donate here t co ia yywv w t co nipup ofks","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18384","Crowdfire App","0","0","worldwide (via <U+0001F1EA><U+0001F1F8>)",NA,NA,"English"
" support for against deforarestation of amazonrainforest you can donate here t co ia yywv w t co w o ix ktl","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18386","Crowdfire App","0","0","worldwide (via <U+0001F1EA><U+0001F1F8>)",NA,NA,"English"
" support for against deforarestation of amazonrainforest you can donate here t co ia yywv w t co awynvxsrmg","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18379","Crowdfire App","0","0","worldwide (via <U+0001F1EA><U+0001F1F8>)",NA,NA,"English"
" support for against deforarestation of amazonrainforest you can donate here t co ia yywv w t co q evp cjrh","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18381","Crowdfire App","0","0","worldwide (via <U+0001F1EA><U+0001F1F8>)",NA,NA,"English"
"we should also be cheering for the protectors of the amazonrainforest some of whom are losing their lives to assassins as they try to keep the whole world alive t co h glenuven t co dwloyxpp i","-1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","17.8123396772424","0.531961000724885","negative","18386","Twitter Web App","1","1","Takoma Park, MD",NA,NA,"English"
" amazonian","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18386","Twitter Web App","0","0","New York City",NA,NA,"English"
" mistressmonday i d love to take a beatdown from you goddess kimmy ballbust cbt headscissors trampling amazonian","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","0.445453222112551","21.2715265477714","positive","18386","Twitter Web App","1","1","High Street branch.",NA,NA,"English"
" your welcome from an amazonian","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18386","Twitter for iPhone","0","0","Texas, USA",NA,NA,"English"
" if trump pompeo blame chinese for weaponizing coronavirus bolsonaro doing same crime against humanity this is genocide amp what he wants to see happen to k indigenous amazonian people so he can steal their homeland amp pilfer their rights resources t co o wl qx i ","-3","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"24.9775602759011","35.1792261323723","0.710008804113984","negative","18386","Twitter for iPhone","0","0","Boulder, CO",NA,NA,"English"
"as in cambodia t co om u wx hu covid proves to be the best friend of loggers and oppressors of environmentdefenders in brazil s amazonrainforest t co u t ret ve","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","17.2265151579293","9.47547003995745","1.81801167491282","neutral","18386","Twitter Web App","0","0","London",NA,NA,"English"
"bbc news coronavirus disease meets deforestation at heart of brazil s amazon t co otp addniw it wont matter if we can breathe if the forest disappears amazonrainforest lungsoftheearth","0","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","8.78232285939751","8.78232285939751","1","neutral","18386","Twitter Web Client","0","0","London",NA,NA,"English"
" at first listen this seems like a thick wall of sound but soon enough layers start to emerge fog drip soft wind deadfall insects birds frogs and many other elements occupy neat spaces in the frequency spectrum t co oogurkhbuz fieldrecording amazonrainforest t co awi mowhwr","4","1.46871776464786","3.09234031207392","2.06783599555953","19.9715515571679","1.7277074477352","2.78695866252273","joy","24.9775602759011","8.78232285939751","2.84407219773","positive","18386","Twitter Web App","0","0","Guildford",NA,NA,"English"
" interesting facts about brazil you never know these secret facts t co luhck uhi brazil amazonforest facts brazilfacts t co pillj uco ","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.9196623384892","8.78232285939751","2.0404240000485","positive","18386","Twitter Web App","0","0","Kolkata, India",NA,NA,"English"
"please sign join the call to freedonziger t co dkixh wemy climatechange chevron amazonrainforest","0","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","9.47547003995745","1","neutral","18386","Twitter Web App","0","0","USA",NA,NA,"English"
"product photography editing product infographic hire me t co mekceac xa amazonprime amazonfashion amazonfresh amazonforest amazonreviewer amazonfinds amazonhome amazonseller amazonsellers amazondeals amazonjungle amazonkindle fiverr amazone amazonfba t co ppflqah t","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","0.445453222112551","19.7154772340574","positive","18385","Twitter Web App","0","0","USA ",NA,NA,"English"
" of destruction of the amazonrainforest is for cattle ranching raising cows for dead meat amp dairy the remaining is mostly to grow and then cut down trees to produce palmoil paper products amp wood humanssuck","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","34.4860789518123","0.029904175040216","negative","18385","Twitter Web App","0","0","SEAtown, WA",NA,NA,"English"
"one change a week to rebuild our planet want to save the amazonrainforest buy organiceggs t co emhcnmwfil t co bs coco e","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18385","Twitter Web App","0","0","Vienna AUSTRIA",NA,NA,"English"
"i am an essential worker putting my health on the line for my people amazonian","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","0.445453222112551","19.7154772340574","positive","18385","Twitter for iPhone","0","0","Union City, GA","East Point","United States","English"
" we are on the eve of a genocide brazil urged to save amazon tribes from covid open letter by photojournalist sebastião salgado and global figures warns disease could decimate indigenous peoples t co xrudcusl n amazonrainforest","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","17.8123396772424","0.493047124551418","negative","18385","Twitter Web App","0","0","Rio de Janeiro, Brasil",NA,NA,"English"
"have you ben growing anything our partner project in the amazonrainforest have t co vp oylcdr t co ke angnnhh","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18385","Hootsuite Inc.","0","0","Global",NA,NA,"English"
"bolsonaro— brazil s own donald trump—can t be trusted with the survival of amazonian tribes we need strong international pressure to compel the government to protect them indigenous humanrights t co imnwtthhyr","4","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","24.2844130953411","17.8123396772424","1.36334774293394","neutral","18385","Twitter Web App","0","0","Toronto, Ontario",NA,NA,"English"
"the kinda amazon i like being delivered to my window amazon rainforest balcony rain waterfall forest rainforests amazonrainforest home indianforests forestphotography wildplanet bwphotography landscapephotography landscape forestlandsca… t co bfatext n t co nxcvklfwqh","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","0.445453222112551","21.2715265477714","positive","18385","IFTTT","0","0","India",NA,NA,"English"
" reasons why i decided to live in the wild away from human civilization t co vhqgr um climatechange amazonrainforest amazonrainforest conservation climate oneworld globalwarming environmental sustainable sustainability animals environment nature t co qcf klny n","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","32.0354582133129","8.78232285939751","3.6477203954115","positive","18385","Twitter Web App","0","0","Gurgaon, India",NA,NA,"English"
"we have already imagined the day when eco criminals like brazil s bolsonaro are hauled before the in the hague charged with ecocide but such large scale environmental destruction is also a crime against humanity omnicide amazonrainforest t co jo icc fje","-1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","32.7286053938729","17.1191924966825","1.91180777949751","neutral","18385","Twitter for Android","2","2","Melbourne, Australia",NA,NA,"English"
"we all have to take action to defendthedefenders of the forest no climate justice can take place without indigenous rights deforestation amazonforest t co kmybvnwtp","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"16.5333679773693","0.445453222112551","37.1158342933523","positive","18384","Twitter Web App","0","0","HIMAVAT",NA,NA,"English"
" how about us stop encroachment into their land ","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","8.78232285939751","0.117426534862834","negative","18384","Twitter for iPhone","0","0","United States",NA,NA,"English"
"do whatever you can to help conserve our limited forests rainforests woods etc they re all we have you dont even have to do something massive raising awareness also matters donate to conservation organisations amazonrainforest amazon earthquake earth covid ","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"16.5333679773693","17.1191924966825","0.965779663998364","negative","18384","Twitter for Android","0","0","",NA,NA,"English"
"listen to the people living in the amazon it s their home i ve signed the global petition to stopbrazilsgenocide and actfortheamazon will you amazonfires t co zk t ybmg ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18384","Twitter Web Client","0","0","Manhattan, NY",NA,NA,"English"
" was in the dry conditions makes the forest more fire prone thus the risk of amazonian wildfires is very high the high fire risk may cause loggers to clear land faster to ensure that trees don’t burn policy makers and have to implement policies to protect amazons ","0","7.34083555412328","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","anger","24.2844130953411","17.8123396772424","1.36334774293394","neutral","18384","Twitter for iPhone","0","0","",NA,NA,"English"
"reposted from comicbookshipper diana is bae dianaprince wonderwoman goddessoftruth amazonian womanofwonder lassooftruth supermansgirlfriend superman comicbookladies memes waifu dccomics regrann t co xebrupsvdl","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18384","Instagram","1","1","Rio de Janeiro, Brasil",NA,NA,"English"
"she was cutting up so i sent her to time out amazonian kylinakurves photographer me duhh thickwomen tallwomen curvy dominantsubmissive t co umdrizjtq ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18384","Instagram","0","0","Atlanta GA ",NA,NA,"English"
"dear brazil please get out of presidential chair as soon as possible he is a total disaster stopbolsonaro amazonforest coronavirus indigenouspeople","-1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","7.34083555412328","7.34083555412327","joy","17.9196623384892","26.8423564950873","0.667589015210675","negative","18384","Twitter Web App","0","0","RT <U+2260> Like",NA,NA,"English"
"impeach the eco terrorist now amazonfires t co kvjk ehlgx","-1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","9.47547003995745","0.926848253686942","negative","18384","Twitter for iPhone","0","0","",NA,NA,"English"
"watching murder to mercy the cyntoia brown story while waiting for my morning shift amazon amazonvestlife cyntoiabrown netflix amazonian amazon aza t co baocn rk ","0","7.34083555412328","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273","anger","9.47547003995745","8.78232285939751","1.07892526745566","neutral","18384","Instagram","0","0","Glendale, Arizona, USA","Phoenix","United States","English"
"helping customers to get their stuff in the right time while we are amazon amazonvestlife ensure we also taking care of ourselves deliveringsmiles amazonlife amazonvestlife amazonian onlineshopping… t co xhqdfvoz ","2","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","7.34083555412328","7.34083555412327","joy","24.2844130953411","18.5054868578024","1.3122817725329","neutral","18379","Instagram","0","0","Glendale, Arizona, USA","Phoenix","United States","English"
" bolsonaro must resign for the sake of brazil brazilians and amazon forest bolsonarovirus brazil brazilian amazonrainforest wildlife","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18383","Twitter for Android","2","2","India",NA,NA,"English"
"the brazilian rainforest is being cleared at a record rate why is this not front page news amazonrainforest bolsonaro","1","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","0.445453222112551","19.7154772340574","positive","18383","Twitter for iPhone","0","0","London",NA,NA,"English"
"experts have warned that deforestation of the amazonrainforest could lead to new pandemics similar to covid as changes in landuse have been causally linked to the appearance of viruses such as ebola and hiv see the article here t co ltk ctqhhv","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","0.445453222112551","19.7154772340574","positive","18383","Hootsuite Inc.","1","1","",NA,NA,"English"
"well done year for the superb home learning taking place this week you are all stars seesaw fluentinfive amazonrainforest t co gosmlgk zq","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"33.4217525744328","0.445453222112551","75.0286470393703","positive","18383","Twitter Web App","4","4","",NA,NA,"English"
" never misses thala related things happy to be an amazonian valimai hbddearestthalaajith t co fzbc ghw d","0","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","9.47547003995745","0.445453222112551","21.2715265477714","positive","18383","Twitter for Android","3","3","Bengaluru South, India",NA,NA,"English"
" all i want to know is why none of the male contestants are shooting their shot at she is the total package babe amazonian","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.9196623384892","17.1191924966825","1.04675862146897","neutral","18383","Twitter Web App","0","0","",NA,NA,"English"
"the rainforest in the congo is losing the ability to absorb carbon dioxide the same has been seen in the amazonrainforest raising concerns that the world’s two largest rainforests may eventually add to globalwarming t co zekt h vj t co sgrorweyi","-2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"8.78232285939751","18.5054868578024","0.474579400524914","negative","18383","Twitter for iPhone","0","0","London UK",NA,NA,"English"
"if you can t visit the ecuadorian rainforest now we bring the amazon to you stayhome togetherstronger traveldreams hope sanilodge mandaripanga amazonrainforest indigenous yasuni purenature… t co scgfnd uod","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18383","Instagram","0","0","Ecuador",NA,NA,"English"
"within weeks the company has turned and accomodated to the current health situation in the globe this is how we are taking care health takingcare safetyculture safetyfirst amazon amazonian bestemployer t co typne pivj","0","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","8.78232285939751","0.445453222112551","19.7154772340574","positive","18383","LinkedIn","0","0","Toronto",NA,NA,"English"
"a leisurely boat ride would be lovely right about now tb peru amazon amazonrainforest boats travel travelwithme photgraphy amateurphotography wanderlust wantogetaway amazon rainforest t co vlvjw axyx","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"17.2265151579293","0.445453222112551","38.6718836070664","positive","18382","Instagram","0","0","Ottawa, ON","Newark","United States","English"
"more of this birdy to liven up a rainy day tb peru amazon amazonrainforest parrots birds travel travelwithme wanderlust wantogetaway mariposario t co wf qthbn h","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive","18382","Instagram","0","0","Ottawa, ON","Iquitos","Peru","English"
"listen to the people living in the amazon it s their home i ve signed the global petition to stopbrazilsgenocide and actfortheamazon will you amazonfires t co w oizdknrq ","0","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","2.78695866252273",NA,"9.47547003995745","0.445453222112551","21.2715265477714","positive","18382","Twitter Web App","4","4","Erimi , Cyprus.",NA,NA,"English"
"we have to work together to preserve the amazon solidaridad looks forward to coordinating zerodeforestation efforts in peru and colombia with amazonrainforest deforestation t co o dptfahq t co t cp edek ","1","1.46871776464786","3.09234031207392","2.06783599555953","7.34083555412328","1.7277074477352","2.78695866252273","joy","17.9196623384892","0.445453222112551","40.2279329207804","positive","18382","Twitter Web App","3","3","International",NA,NA,"English"
" repost fitmermaiid ··· you are stronger then you believe you have greater powers than you know wonder woman photography suit karma swim hair wonderwoman amazon amazonian fitness… t co o x hnmk","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","25.670707456461","0.445453222112551","57.6282899800754","positive","18382","Instagram","0","0","Florida, USA",NA,NA,"English"
" repost fitmermaiid ··· you are stronger then you believe you have greater powers than you know wonder woman photography suit karma swim hair wonderwoman amazon amazonian fitness… t co t fzoh fu ","2","1.46871776464786","3.09234031207392","2.06783599555953","1.02547755260094","1.7277074477352","7.34083555412327","surprise","25.670707456461","0.445453222112551","57.6282899800754","positive","18382","Instagram","0","0","Florida, USA",NA,NA,"English"
